X,Y,objectid,match_addr,company_name,nace_rev_2_code,kod,interval,odvětví,industry
16.5674000870001,49.2607873630001,2182,"V Kolíbkách 495/20, 621 00, Ivanovice, Brno-Ivanovice, Brno, Brno-město, Jihomoravský kraj",BK Enterprises s.r.o.,3811,38,6 - 9,"Sběr odpadů, zpracování odpadů k dalšímu využití a odstraňování odpadů","Waste collection, recovery and disposal activities"
16.66223252,49.2091301130001,2183,"Blatnická 4219/4, 628 00, Židenice, Brno-Vinohrady, Brno, Brno-město, Jihomoravský kraj",My DroFinS s.r.o.,2572,25,6 - 9,"Výroba kovových výrobků, kromě strojů a zařízení","Manufacture of fabricated metal products, except machinery and equipment"
16.5889036080001,49.2298396580001,2184,"Bulharská 1888/93, 612 00, Královo Pole, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj",Webecom s.r.o.,4941,49,6 - 9,Pozemní a potrubní doprava,Land transport and transport via pipelines
16.648203058,49.1992830950001,2185,"Viniční 2845/136, 615 00, Židenice, Brno-Židenice, Brno, Brno-město, Jihomoravský kraj","Vojensko-historický klub ERIKA Brno, z. s.",9499,94,6 - 9,Činnosti organizací sdružujících osoby za účelem prosazování společných a veřejných zájmů,Activities of membership organisations
16.6385852440001,49.189068279,2186,"Olomoucká 797/80, 618 00, Černovice, Brno-Černovice, Brno, Brno-město, Jihomoravský kraj",NATURKREDIT s.r.o.,63,63,6 - 9,"Poskytování počítačové infrastruktury, zpracování dat, hosting a ostatní informační činnosti","Computing infrastructure, data processing, hosting and other information service activities"
16.6899552460001,49.1829812570001,2187,"Hviezdoslavova 410/55, 627 00, Slatina, Brno-Slatina, Brno, Brno-město, Jihomoravský kraj",ALLMILMOE s.r.o.,855,85,6 - 9,Vzdělávání,Education
16.634731915,49.2128354590001,2188,"Hálkova 329/3, 614 00, Husovice, Brno-sever, Brno, Brno-město, Jihomoravský kraj",HANCO Link s.r.o.,55,55,6 - 9,Poskytování ubytování,Accommodation
16.6468402450001,49.2381946130001,2189,"Fryčajova 607/165, 614 00, Obřany, Brno-Maloměřice a Obřany, Brno, Brno-město, Jihomoravský kraj",BRAPRO s.r.o.,4941,49,6 - 9,Pozemní a potrubní doprava,Land transport and transport via pipelines
16.6665281620001,49.198292773,2190,"Jedovnická 2347/6, 628 00, Líšeň, Brno-Líšeň, Brno, Brno-město, Jihomoravský kraj",BeneŠbrothers s.r.o.,55,55,6 - 9,Poskytování ubytování,Accommodation
16.631274967,49.1723232480001,2191,"Černovické nábřeží ev. č. 223, 618 00, Komárov, Brno-jih, Brno, Brno-město, Jihomoravský kraj","Autodoprava Berger, s.r.o.",4941,49,6 - 9,Pozemní a potrubní doprava,Land transport and transport via pipelines
16.6607273820001,49.209144027,2192,"Blatnická 4209/10, 628 00, Židenice, Brno-Vinohrady, Brno, Brno-město, Jihomoravský kraj","KSK - elektro, v.o.s.",2790,27,6 - 9,Výroba elektrických zařízení,Manufacture of electrical equipment
16.6234328580001,49.213622394,2193,"Mathonova 889/19, 613 00, Černá Pole, Brno-sever, Brno, Brno-město, Jihomoravský kraj",Areál Spálovský mlýn s.r.o.,55,55,6 - 9,Poskytování ubytování,Accommodation
16.644660866,49.223666596,2194,"Obřanská 1115/43, 614 00, Maloměřice, Brno-Maloměřice a Obřany, Brno, Brno-město, Jihomoravský kraj",Stomatologie a parodontologie Kozumplíková s.r.o.,6820,68,6 - 9,Činnosti v oblasti nemovitostí,Real estate activities
16.5767765030001,49.2080272220001,2195,"Horákova 715/8, 616 00, Žabovřesky, Brno-Žabovřesky, Brno, Brno-město, Jihomoravský kraj",Pro Draci s.r.o.,9319,93,6 - 9,"Činnosti v oblasti sportu, zábavy a rekreace",Sports activities and amusement and recreation activities
16.607037185,49.1888920910001,2196,"Nové sady 988/2, 602 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj",EPOFIS IT s.r.o.,620,62,6 - 9,Těžba zemního plynu,Extraction of natural gas
16.594116565,49.178685951,2197,"Celní 17/5, 639 00, Štýřice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Spolecenstvívlastníku Celní5,6820,68,6 - 9,Činnosti v oblasti nemovitostí,Real estate activities
16.553247243,49.218484442,2198,"Dělnická 1222/53, 624 00, Komín, Brno-Komín, Brno, Brno-město, Jihomoravský kraj",INTEKA KOSOVÃ s.r.o.,8622,86,6 - 9,Zdravotní péče,Human health activities
16.662537119,49.209124413,2199,"Blatnická 4217/2, 628 00, Židenice, Brno-Vinohrady, Brno, Brno-město, Jihomoravský kraj",Martin Jochec s.r.o.,461,46,6 - 9,Velkoobchod,Wholesale trade
16.6205297860001,49.179071895,2200,"Konopná 76/10, 617 00, Komárov, Brno-jih, Brno, Brno-město, Jihomoravský kraj",Fibich Transportation s.r.o.,4941,49,6 - 9,Pozemní a potrubní doprava,Land transport and transport via pipelines
16.6548634860001,49.221562906,2201,"Hády 974, 614 00, Maloměřice, Brno-Maloměřice a Obřany, Brno, Brno-město, Jihomoravský kraj","MEDIJURI, a.s.",74,74,6 - 9,"Ostatní odborné, vědecké a technické činnosti","Other professional, scientific and technical activities"
16.6381303580001,49.2162710330001,2202,"Cacovická 602/28, 614 00, Husovice, Brno-sever, Brno, Brno-město, Jihomoravský kraj",IVANSON s.r.o.,6820,68,6 - 9,Činnosti v oblasti nemovitostí,Real estate activities
16.596893741,49.225583118,2203,"Mojmírovo náměstí 75/2, 612 00, Královo Pole, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj",Kabootar s.r.o.,6820,68,6 - 9,Činnosti v oblasti nemovitostí,Real estate activities
16.643695187,49.197784997,2204,"Mikšíčkova 1513/20, 615 00, Židenice, Brno-Židenice, Brno, Brno-město, Jihomoravský kraj","GRANIT stav, družstvo",4120,41,6 - 9,Výstavba bytových a nebytových budov,Construction of residential and non-residential buildings
16.5798755440001,49.1907219450001,2205,"Hlinky 45/114, 603 00, Pisárky, Brno-střed, Brno, Brno-město, Jihomoravský kraj",GEHER a. s.,702,70,6 - 9,Činnosti řízení podniků a poradenství v oblasti podnikání,Activities of head offices and management consultancy
16.601952136,49.151029442,2206,"Vídeňská 153/119b, 619 00, Dolní Heršpice, Brno-jih, Brno, Brno-město, Jihomoravský kraj",PRIMETIME VIDEO s.r.o.,10,10,6 - 9,Výroba potravinářských výrobků,Manufacture of food products
16.628884113,49.2071649750001,2207,"Husovická 898/15, 614 00, Husovice, Brno-sever, Brno, Brno-město, Jihomoravský kraj","RTZ Holding, a.s.",4321,43,6 - 9,Specializované stavební činnosti,Specialised construction activities
16.6259750890001,49.1753924080001,2208,"Lužná 287/34, 617 00, Komárov, Brno-jih, Brno, Brno-město, Jihomoravský kraj",ProkeŠMedical s.r.o.,8621,86,6 - 9,Zdravotní péče,Human health activities
16.530469254,49.2210424730001,2209,"Opálkova 754/8, 635 00, Bystrc, Brno-Bystrc, Brno, Brno-město, Jihomoravský kraj",ELEIM v.o.s.,38,38,6 - 9,"Sběr odpadů, zpracování odpadů k dalšímu využití a odstraňování odpadů","Waste collection, recovery and disposal activities"
16.6039130820001,49.1453485230001,2210,"Vídeňská 149/125a, 619 00, Přízřenice, Brno-jih, Brno, Brno-město, Jihomoravský kraj",HPL servis s.r.o.,46,46,6 - 9,Velkoobchod,Wholesale trade
16.617397301,49.192178971,2211,"Křenová 64/13, 602 00, Trnitá, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Pitchmark s.r.o.,7311,73,6 - 9,"Činnosti v oblasti reklamy, průzkumu trhu a vztahů s veřejností","Activities of advertising, market research and public relations"
16.5930429270001,49.165086606,2212,"Bohunická 786/58, 619 00, Horní Heršpice, Brno-jih, Brno, Brno-město, Jihomoravský kraj","VHS Brno & Co., a.s.",4120,41,6 - 9,Výstavba bytových a nebytových budov,Construction of residential and non-residential buildings
16.5909098170001,49.178666966,2213,"Strž 555/2, 639 00, Štýřice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Dermatologie Reckovice s.r.o.,8622,86,6 - 9,Zdravotní péče,Human health activities
16.6606978780001,49.2019720930001,2214,"Čejkovická 4091/9, 628 00, Židenice, Brno-Vinohrady, Brno, Brno-město, Jihomoravský kraj",Kamenícci s.r.o.,46,46,6 - 9,Velkoobchod,Wholesale trade
16.571523397,49.2179811510001,2215,"Kroftova 1493/36, 616 00, Žabovřesky, Brno-Žabovřesky, Brno, Brno-město, Jihomoravský kraj",Tigerdent s.r.o.,8623,86,6 - 9,Zdravotní péče,Human health activities
16.606182566,49.1896338060001,2216,"Nádražní 478/18, 602 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj",SAIS Brno spol. s r.o.,4120,41,6 - 9,Výstavba bytových a nebytových budov,Construction of residential and non-residential buildings
16.5952855890001,49.1730870490001,2217,"Pšeník 381/18, 639 00, Štýřice, Brno-střed, Brno, Brno-město, Jihomoravský kraj","Materská škola Brno, Pšeník 18, príspevková organizace",8510,85,6 - 9,Vzdělávání,Education
16.64048408,49.1783108600001,2218,"Havraní 106/3, 618 00, Černovice, Brno-Černovice, Brno, Brno-město, Jihomoravský kraj",Moravský fond a.s.,11,11,6 - 9,Pěstování plodin jiných než trvalých,Growing of non-perennial crops
16.609724172,49.1961349360001,2219,"Kozí 684/8, 602 00, Brno-město, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Whys s.r.o.,6391,63,6 - 9,"Poskytování počítačové infrastruktury, zpracování dat, hosting a ostatní informační činnosti","Computing infrastructure, data processing, hosting and other information service activities"
16.5441941170001,49.190635779,2220,"Potocká 88/52, 623 00, Kohoutovice, Brno-Kohoutovice, Brno, Brno-město, Jihomoravský kraj","TAV stav, s.r.o.",4120,41,6 - 9,Výstavba bytových a nebytových budov,Construction of residential and non-residential buildings
16.584615007,49.1944382710001,2221,"Lipová 916/1a, 602 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj","CARDIOPULS LIPOVÃ, s.r.o.",8622,86,6 - 9,Zdravotní péče,Human health activities
16.6200806000001,49.1995505190001,2222,"Bratislavská 232/50, 602 00, Zábrdovice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",DOBROSIVKA STAV s.r.o.,10,10,6 - 9,Výroba potravinářských výrobků,Manufacture of food products
16.5544176920001,49.2050815280001,2223,"Jasanová 654/16, 637 00, Jundrov, Brno-Jundrov, Brno, Brno-město, Jihomoravský kraj",SHIELDS Tailored Advisory s.r.o.,16,16,6 - 9,Podpůrné činnosti pro zemědělství a posklizňové činnosti,Support activities to agriculture and post-harvest crop activities
16.6106142460001,49.200415993,2224,"třída Kpt. Jaroše 1922/3, 602 00, Černá Pole, Brno-střed, Brno, Brno-město, Jihomoravský kraj","NATRYMAL CZ, s.r.o.",4334,43,6 - 9,Specializované stavební činnosti,Specialised construction activities
16.6378233290001,49.200000963,2225,"Myslbekova 2882/1, 615 00, Židenice, Brno-Židenice, Brno, Brno-město, Jihomoravský kraj","TS CZECH, s.r.o.",4120,41,6 - 9,Výstavba bytových a nebytových budov,Construction of residential and non-residential buildings
16.6525407770001,49.1898739050001,2226,"Pod sídlištěm 293/1, 636 00, Židenice, Brno-Židenice, Brno, Brno-město, Jihomoravský kraj",Carena pneu s.r.o.,7490,74,6 - 9,"Ostatní odborné, vědecké a technické činnosti","Other professional, scientific and technical activities"
16.6071183220001,49.2017983360001,2227,"Lidická 700/19, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Taxontis s.r.o.,6820,68,6 - 9,Činnosti v oblasti nemovitostí,Real estate activities
16.572403245,49.2446385370001,2228,"K Babě 608/11, 621 00, Medlánky, Brno-Medlánky, Brno, Brno-město, Jihomoravský kraj",BioLab Assays s.r.o.,20,20,6 - 9,Výroba chemických látek a chemických výrobků,Manufacture of chemicals and chemical products
16.6457407070001,49.1991173430001,2229,"Hrozňatova 2287/3, 615 00, Židenice, Brno-Židenice, Brno, Brno-město, Jihomoravský kraj","FIZA, a.s.",6920,69,6 - 9,Právní a účetnické činnosti,Legal and accounting activities
16.6071183220001,49.2017983360001,2230,"Lidická 700/19, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Control F electronics s.r.o.,4941,49,6 - 9,Pozemní a potrubní doprava,Land transport and transport via pipelines
16.65116296,49.187342948,2231,"Olomoucká 1193/61a, 627 00, Černovice, Brno-Černovice, Brno, Brno-město, Jihomoravský kraj",TOMASTORINO MODA s.r.o.,4725,47,6 - 9,Maloobchod,Retail trade
16.590235073,49.1969463040001,2232,"Zachova 634/6, 602 00, Stránice, Brno-střed, Brno, Brno-město, Jihomoravský kraj","ATELIER 2002, s.r.o.",711,71,6 - 9,Těžba železných rud,Mining of iron ores
16.6564245320001,49.19868316,2233,"Viniční 4049/235, 615 00, Židenice, Brno-Židenice, Brno, Brno-město, Jihomoravský kraj","FEMMA, s.r.o.",8622,86,6 - 9,Zdravotní péče,Human health activities
16.564570105,49.2127360910001,2234,"Sochorova 3226/40, 616 00, Žabovřesky, Brno-Žabovřesky, Brno, Brno-město, Jihomoravský kraj",RT TECH s.r.o.,5610,56,6 - 9,Poskytování stravování a podávání nápojů,Food and beverage service activities
16.618626507,49.205906391,2235,"Durďákova 335/27, 613 00, Černá Pole, Brno-sever, Brno, Brno-město, Jihomoravský kraj",MOLnaDUR s.r.o.,55,55,6 - 9,Poskytování ubytování,Accommodation
16.611316398,49.1939021640001,2236,"Minoritská 469/1, 602 00, Brno-město, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Konvent minoritu v Brne,9491,94,6 - 9,Činnosti organizací sdružujících osoby za účelem prosazování společných a veřejných zájmů,Activities of membership organisations
16.5355546380001,49.1889503450001,2237,"Axmanova 536/8, 623 00, Kohoutovice, Brno-Kohoutovice, Brno, Brno-město, Jihomoravský kraj","Awela Logistic, s.r.o.",4941,49,6 - 9,Pozemní a potrubní doprava,Land transport and transport via pipelines
16.678967158,49.168496658,2238,"Tuřanka 1222/115, 627 00, Slatina, Brno-Slatina, Brno, Brno-město, Jihomoravský kraj",Dáme Úcto s.r.o.,6920,69,6 - 9,Právní a účetnické činnosti,Legal and accounting activities
16.606815651,49.1954877270001,2239,"Česká 161/1, 602 00, Brno-město, Brno-střed, Brno, Brno-město, Jihomoravský kraj",RGP s.r.o.,8622,86,6 - 9,Zdravotní péče,Human health activities
16.602345918,49.1518593340001,2240,"Vídeňská 188/119d, 619 00, Dolní Heršpice, Brno-jih, Brno, Brno-město, Jihomoravský kraj",Future Farming Heršpice a.s.,16,16,6 - 9,Podpůrné činnosti pro zemědělství a posklizňové činnosti,Support activities to agriculture and post-harvest crop activities
16.6071183220001,49.2017983360001,2241,"Lidická 700/19, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",VPK-Welding s.r.o.,6820,68,6 - 9,Činnosti v oblasti nemovitostí,Real estate activities
16.5660783450001,49.1627282740001,2242,"Šoustalova 530/45, 625 00, Starý Lískovec, Brno-Starý Lískovec, Brno, Brno-město, Jihomoravský kraj","MOOD International, s.r.o.",245,24,6 - 9,Podpůrné činnosti pro lesnictví,Support services to forestry
16.5397526310001,49.1885626820001,2243,"Myslivní 746/88, 623 00, Kohoutovice, Brno-Kohoutovice, Brno, Brno-město, Jihomoravský kraj",Stanislav Barva s.r.o.,6622,66,6 - 9,Pomocné činnosti k finančním a pojišťovacím činnostem,Activities auxiliary to financial services and insurance activities
16.6163333860001,49.1990138260001,2244,"Příční 136/30, 602 00, Zábrdovice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",PINKY EXPERIENCE s.r.o.,5610,56,6 - 9,Poskytování stravování a podávání nápojů,Food and beverage service activities
16.6247842720001,49.174735099,2245,"Potoční 308/9, 617 00, Komárov, Brno-jih, Brno, Brno-město, Jihomoravský kraj","DIORA, s.r.o.",8622,86,6 - 9,Zdravotní péče,Human health activities
16.607037185,49.1888920910001,2246,"Nové sady 988/2, 602 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj",HirMi s.r.o.,46,46,6 - 9,Velkoobchod,Wholesale trade
16.6380388270001,49.2153918550001,2247,"Cacovická 16/12, 614 00, Husovice, Brno-sever, Brno, Brno-město, Jihomoravský kraj","Attack Art,s.r.o.",4120,41,6 - 9,Výstavba bytových a nebytových budov,Construction of residential and non-residential buildings
16.6137866290001,49.199725911,2248,"Příkop 838/6, 602 00, Zábrdovice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",AXUM Trade s.r.o.,451,45,6 - 9,"Velkoobchod, maloobchod a opravy motorových vozidel",Wholesale and retail trade and repair of motor vehicles and motorcycles
16.5871994830001,49.254525662,2249,"Maříkova 2287/1a, 621 00, Řečkovice, Brno-Řečkovice a Mokrá Hora, Brno, Brno-město, Jihomoravský kraj","Q - COM, spol. s r.o.",6202,62,6 - 9,Těžba zemního plynu,Extraction of natural gas
16.5944964330001,49.226059252,2250,"Kollárova 17/4, 612 00, Královo Pole, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj",JK Apatyka s.r.o.,4773,47,6 - 9,Maloobchod,Retail trade
16.605528442,49.2188639330001,2251,"Cimburkova 553/7, 612 00, Ponava, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj",Siamo s.r.o.,4120,41,6 - 9,Výstavba bytových a nebytových budov,Construction of residential and non-residential buildings
16.5991695120001,49.2169146790001,2252,"Štefánikova 142/78, 612 00, Ponava, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj",JH Gastro s.r.o.,5610,56,6 - 9,Poskytování stravování a podávání nápojů,Food and beverage service activities
16.60747229,49.1939696810001,2253,"Dominikánské náměstí 187/5, 602 00, Brno-město, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Global Apartments s.r.o.,6820,68,6 - 9,Činnosti v oblasti nemovitostí,Real estate activities
16.63164771,49.2125752420001,2254,"Elgartova 497/12, 614 00, Husovice, Brno-sever, Brno, Brno-město, Jihomoravský kraj","A.T.C., ARMS TRADING COMPANY, s.r.o.",2540,25,6 - 9,"Výroba kovových výrobků, kromě strojů a zařízení","Manufacture of fabricated metal products, except machinery and equipment"
16.608691102,49.200308998,2255,"Koliště 1907/3, 602 00, Černá Pole, Brno-střed, Brno, Brno-město, Jihomoravský kraj","GYN-LINE,s.r.o.",8622,86,6 - 9,Zdravotní péče,Human health activities
16.4900997450001,49.2063485780001,2256,"Bartolomějská 917/73, 641 00, Žebětín, Brno-Žebětín, Brno, Brno-město, Jihomoravský kraj",Leaf Project Management s.r.o.,68,68,6 - 9,Činnosti v oblasti nemovitostí,Real estate activities
