X,Y,objectid_1,zuj,alkohol_vinik,hlavni_pricina,srazka,nasledky,pricina,stav_vozovky,povetrnostni_podm,rozhled,misto_nehody,druh_komun,pneumatiky,druh_pohonu,druh_vozidla,mestska_cast,pohlavi,alkohol,den_v_tydnu,mesic_t,katastr,chovani_chodce,stav_chodce,drogy_chodec,alkohol_chodec,osobni_prepravnik,reflexni_prvky,kategorie_chodce,nasledek,ozn_osoba,zavineni,viditelnost,situovani,osoba,stav_ridic,doba,smrt_po,lz,target_fid_1,join_count_1,objectid,join_count,target_fid,den,vek,smrt_dny,rok_nar,p48a,p59d,rok,tz,smrt,lehce_zran_os,tezce_zran_os,usmrceno_os,id_vozidla,hodina,ovlivneni_ridice,cas,mesic,e,d,id_nehody,datum,hmotna_skoda_1,skoda_vozidlo,globalid
-600167.855999999,-1158522.424,825,Brno-Žabovřesky,nezjišťováno,nesprávný způsob jízdy,jiný druh nehody,nehoda pouze s hmotnou škodou,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,,,jízdní kolo,Brno-Žabovřesky,,Nezjišťován,úterý,červenec,Žabovřesky,,,,,,,,,,řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,,,den,,0,71223,1,71223,1,71223,2,,,,0,,2014,0,0,0,0,0,1,17,,1750,7,-1158522.424,-600167.856,60206141292,2014/07/01 00:00:00+00,50000,50000,c26f0801-3520-4192-9505-0b5a942d8350
-597756.807999998,-1159069.232,826,Brno-Královo Pole,ano,nesprávný způsob jízdy,havárie,nehoda s následky na životě nebo zdraví,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Královo Pole,muž,"Ano, obsah alkoholu v krvi 1,5‰ a více",sobota,červenec,Ponava,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,noc,,1,71224,1,71224,1,71224,6,41,1,1973,1,73,2014,0,0,1,0,0,1,3,1,35,7,-1159069.232,-597756.808,60206141315,2014/07/05 00:00:00+00,2000,2000,bae30861-32da-4e95-90bc-68b67c71945e
-604338.706,-1157498.527,827,Brno-Bystrc,nezjišťováno,nepřiměřená rychlost jízdy,havárie,nehoda pouze s hmotnou škodou,"nepřizpůsobení rychlosti dopravně technickému stavu vozovky (zatáčka, klesání, stoupání, šířka vozovky apod.)","povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Bystrc,muž,Nezjišťován,pondělí,červenec,Bystrc,,,,,,,,bez zraněn,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,řidič při jízdě zemřel (infarkt apod.,den,,0,71225,1,71225,1,71225,1,80,1,1934,1,34,2014,0,0,0,0,0,1,10,1,1056,7,-1157498.527,-604338.706,60206141321,2014/07/07 00:00:00+00,3000,2000,d377804b-53f8-4450-9048-1e64d5d2aa12
-593937.897,-1162531.989,828,Brno-Slatina,ne,nedání přenosti v jízdě,srážka s chodcem,nehoda s následky na životě nebo zdraví,chodci na vyznačeném přechodu,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),,,jízdní kolo,Brno-Slatina,muž,Ne,čtvrtek,červenec,Slatina,,,,,,,,bez zraněn,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,0,71226,1,71226,1,71226,4,27,1,1987,1,87,2014,0,0,1,0,0,1,12,1,1242,7,-1162531.989,-593937.897,60206141352,2014/07/10 00:00:00+00,2000,1000,fac96516-2c56-42f6-b2da-70b6d9708115
-604413.537999999,-1154637.024,829,Brno-Kníničky,nezjišťováno,nesprávný způsob jízdy,jiný druh nehody,nehoda pouze s hmotnou škodou,jiný druh nesprávného způsobu jízdy,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,,,jízdní kolo,Brno-Kníničky,muž,Nezjišťován,čtvrtek,červenec,Kníničky,,,,,,,,bez zraněn,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na krajnici,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,0,71229,1,71229,1,71229,4,30,1,1984,1,84,2014,0,0,0,0,0,2,14,1,1445,7,-1154637.024,-604413.538,60206141409,2014/07/17 00:00:00+00,1000,0,2a2b2f1a-e0f9-4c87-9e46-4aa2b9cc5e0a
-594417.186999999,-1159920.711,830,Brno-Vinohrady,nezjišťováno,nesprávný způsob jízdy,srážka s jedoucím nekolejovým vozidlem,nehoda pouze s hmotnou škodou,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Vinohrady,,Nezjišťován,pátek,červenec,Židenice,,,,,,,,,,řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,,,den,,0,71230,1,71230,1,71230,5,,,,1,,2014,0,0,0,0,0,1,9,,945,7,-1159920.711,-594417.187,60206141413,2014/07/18 00:00:00+00,2000,0,0fc48e19-878a-4b4e-8ab6-52a6a9b37015
-601585.447999999,-1158111.773,831,Brno-Komín,ano,nesprávný způsob jízdy,havárie,nehoda s následky na životě nebo zdraví,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,,,jízdní kolo,Brno-Komín,muž,"Ano, obsah alkoholu v krvi od 1,0‰ do 1,5‰",neděle,červenec,Komín,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,noc,,1,71231,1,71231,1,71231,7,28,1,1986,1,86,2014,0,0,1,0,0,1,5,1,520,7,-1158111.773,-601585.448,60206141418,2014/07/20 00:00:00+00,1000,1000,c0050f9a-54e8-4e71-bdcf-4cc69b9be30b
-595758.601,-1165362.811,832,Brno-Tuřany,ne,nepřiměřená rychlost jízdy,havárie,nehoda s následky na životě nebo zdraví,"nepřizpůsobení rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)",povrch mokrý,déšť,dobré,železniční přejezd zabezpečený,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Tuřany,muž,Ne,pondělí,červenec,Brněnské Ivanovice,,,,,,,,těžké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, zhoršená viditelnost vlivem povětrnostních podmínek (mlha, sněžení, déšť apod.)",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,0,71232,1,71232,1,71232,1,38,1,1976,1,76,2014,1,0,0,1,0,1,16,1,1650,7,-1165362.811,-595758.601,60206141429,2014/07/21 00:00:00+00,5000,5000,5b6e36ca-3763-41bd-afc4-182f24b6ba0f
-601288.963,-1162318.11,833,Brno-Bohunice,ne,nedání přenosti v jízdě,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,proti příkazu dopravní značky DEJ PŘEDNOST,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),,,jízdní kolo,Brno-Bohunice,muž,Ne,čtvrtek,červenec,Bohunice,,,,,,,,těžké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,0,71233,1,71233,1,71233,4,33,1,1981,1,81,2014,1,0,0,1,0,2,16,1,1620,7,-1162318.11,-601288.963,60206141456,2014/07/24 00:00:00+00,10000,5000,04e2b88a-a569-4921-88cd-f2ae68323700
-598127.249000002,-1159957.82,834,Brno-střed,ne,nedání přenosti v jízdě,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,při vjíždění na silnici,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-střed,chlapec (do 15 let),Ne,sobota,červenec,Veveří,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71234,1,71234,1,71234,6,9,1,2005,1,5,2014,0,0,1,0,0,2,16,1,1610,7,-1159957.82,-598127.249,60206141465,2014/07/26 00:00:00+00,6000,5000,1fd32212-06c6-4212-b8ef-95dad9dacb3e
-598519.236000001,-1159994.275,835,Brno-střed,ne,nedání přenosti v jízdě,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,při odbočování vlevo,"povrch suchý, neznečistěný",neztížené,dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),,,jízdní kolo,Brno-střed,muž,Ne,úterý,srpen,Veveří,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71235,1,71235,1,71235,2,42,1,1972,1,72,2014,0,0,1,0,0,2,15,1,1550,8,-1159994.275,-598519.236,60206141531,2014/08/05 00:00:00+00,15000,10000,17a215d4-40c6-4a53-afd6-709e1d6a6da4
-601312.114999998,-1162303.078,836,Brno-Bohunice,ne,nedání přenosti v jízdě,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,proti příkazu dopravní značky DEJ PŘEDNOST,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Bohunice,muž,Ne,pondělí,srpen,Bohunice,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71236,1,71236,1,71236,1,45,1,1969,1,69,2014,0,0,1,0,0,2,6,1,640,8,-1162303.078,-601312.115,60206141562,2014/08/11 00:00:00+00,10000,5000,d1c74f98-79b9-4ffc-b8d7-37447f431590
-595919.155000001,-1167908.367,837,Brno-Chrlice,ne,nesprávný způsob jízdy,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,řidič se plně nevěnoval řízení vozidla,povrch mokrý,neztížené,dobré,"výjezd z parkoviště, lesní cesty apod. (pol.36=7,8)",komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Chrlice,žena,Ne,pondělí,srpen,Chrlice,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, zhoršená viditelnost (svítání, soumrak)",na chodníku nebo ostrůvku,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71237,1,71237,1,71237,1,77,1,1937,1,37,2014,0,0,1,0,0,1,19,1,1940,8,-1167908.367,-595919.155,60206141567,2014/08/11 00:00:00+00,5500,500,20222b70-8dc5-4125-a2d4-aa079f86c380
-596141.603999998,-1159253.497,838,Brno-sever,ne,nesprávný způsob jízdy,jiný druh nehody,nehoda s následky na životě nebo zdraví,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,"zastávka tramvaje, autobusu, trolejbusu bez nástup. ostrůvku",komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-sever,dívka (do 15 let),Ne,pátek,srpen,Husovice,,,,,,,,bez zraněn,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na kolejích tramvaje,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,0,71240,1,71240,1,71240,5,14,1,2000,1,0,2014,0,0,1,0,0,1,12,1,1211,8,-1159253.497,-596141.604,60206141636,2014/08/22 00:00:00+00,1000,0,16bf804a-4e98-4ebe-97f2-cb0501fddf41
-595351.182,-1161528.937,839,Brno-Židenice,ne,nesprávný způsob jízdy,jiný druh nehody,nehoda s následky na životě nebo zdraví,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace místní,,,jízdní kolo,Brno-Židenice,chlapec (do 15 let),Ne,pondělí,srpen,Židenice,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71242,1,71242,1,71242,1,13,1,2001,1,1,2014,0,0,1,0,0,2,18,1,1840,8,-1161528.937,-595351.182,60206141653,2014/08/25 00:00:00+00,0,0,bc2500d5-b86e-4349-8f65-0943162ac8dc
-599620.848000001,-1158856.491,840,Brno-Žabovřesky,ano,nesprávný způsob jízdy,srážka s jedoucím nekolejovým vozidlem,nehoda pouze s hmotnou škodou,nezvládnutí řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Žabovřesky,muž,"Ano, obsah alkoholu v krvi 1,5‰ a více",pondělí,srpen,Žabovřesky,,,,,,,,bez zraněn,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,noc,,0,71243,1,71243,1,71243,1,18,1,1996,1,96,2014,0,0,0,0,0,1,22,1,2210,8,-1158856.491,-599620.848,60206141654,2014/08/25 00:00:00+00,1000,1000,60bc09c8-fbf2-4787-8974-15c9e3387c0f
-599379.098000001,-1154362.24,841,Brno-Řečkovice a Mokrá Hora,ne,nesprávný způsob jízdy,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Řečkovice a Mokrá Hora,muž,Ne,pátek,srpen,Řečkovice,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71245,1,71245,1,71245,5,32,1,1982,1,82,2014,0,0,1,0,0,2,10,1,1058,8,-1154362.24,-599379.098,60206141682,2014/08/29 00:00:00+00,25000,15000,1f5ba2fb-57c5-4729-b40a-2b99f33bbfdb
-594704.910999998,-1160986.064,842,Brno-Židenice,ne,nepřiměřená rychlost jízdy,srážka s chodcem,nehoda s následky na životě nebo zdraví,nepřizpůsobení rychlosti vlastnostem vozidla a nákladu,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Židenice,muž,Ne,čtvrtek,září,Židenice,,,,,,,,bez zraněn,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,0,71246,1,71246,1,71246,4,37,1,1977,1,77,2014,0,0,0,0,1,1,13,1,1345,9,-1160986.064,-594704.911,60206141723,2014/09/04 00:00:00+00,2000,2000,ed224792-6496-4722-ba9f-9d13e32f3167
-598753.453000002,-1157155.693,843,Brno-Královo Pole,ne,nedání přenosti v jízdě,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,při vjíždění na silnici,"povrch suchý, neznečistěný",neztížené,dobré,"výjezd z parkoviště, lesní cesty apod. (pol.36=7,8)",komunikace místní,,,jízdní kolo,Brno-Královo Pole,muž,Ne,pondělí,září,Královo Pole,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71248,1,71248,1,71248,1,22,1,1992,1,92,2014,0,0,1,0,0,2,11,1,1105,9,-1157155.693,-598753.453,60206141755,2014/09/08 00:00:00+00,30000,10000,318b556d-322a-46d8-8d2f-44143eca07f4
-599152.311999999,-1156235.465,844,Brno-Řečkovice a Mokrá Hora,nezjišťováno,nedání přenosti v jízdě,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,při odbočování vlevo,"povrch suchý, neznečistěný",neztížené,dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),,,jízdní kolo,Brno-Řečkovice a Mokrá Hora,muž,Nezjišťován,úterý,září,Řečkovice,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71249,1,71249,1,71249,2,28,1,1986,1,86,2014,0,0,1,0,0,2,9,1,900,9,-1156235.465,-599152.312,60206141760,2014/09/09 00:00:00+00,5500,5000,f0caf2bf-8d4a-4173-a4eb-ab37f5dde2ed
-605042.741,-1157390.715,845,Brno-Bystrc,ano,nesprávný způsob jízdy,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,řidič se plně nevěnoval řízení vozidla,povrch mokrý,neztížené,dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Bystrc,muž,"Ano, obsah alkoholu v krvi od 1,0‰ do 1,5‰",úterý,září,Bystrc,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem nemotorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",žádné z uvedenýc,řidič,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,den,,1,71250,1,71250,1,71250,2,29,1,1985,1,85,2014,0,0,1,0,0,1,18,1,1835,9,-1157390.715,-605042.741,60206141827,2014/09/16 00:00:00+00,18000,8000,b07251a1-e8f4-4e90-9247-1e82a92c2595
-608057.127999999,-1153018.526,846,Brno-Bystrc,ne,nesprávný způsob jízdy,srážka s chodcem,nehoda s následky na životě nebo zdraví,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),,,jízdní kolo,Brno-Bystrc,,Ne,sobota,září,Bystrc,,,,,,,,,,řidičem motorového vozidla,"v noci - bez veřejného osvětlení, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,,,den,,0,71251,1,71251,1,71251,6,,,,1,,2014,0,0,1,0,0,2,20,,2030,9,-1153018.526,-608057.128,60206141857,2014/09/20 00:00:00+00,35000,5000,de238025-9e9b-4f80-b15b-7ea226470e69
-594118.859999999,-1160617.788,847,Brno-Vinohrady,ne,nedání přenosti v jízdě,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,proti příkazu dopravní značky DEJ PŘEDNOST,povrch mokrý,"na počátku deště, slabý déšť, mrholení apod.",dobré,žádné nebo žádné z uvedených,komunikace místní,,,jízdní kolo,Brno-Vinohrady,muž,Ne,pondělí,září,Židenice,,,,,,,,lehké zranění,"s přilbou (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,noc,,1,71252,1,71252,1,71252,1,56,1,1958,1,58,2014,0,0,1,0,0,2,4,1,430,9,-1160617.788,-594118.86,60206141860,2014/09/22 00:00:00+00,2000,1000,ae8e66ff-5ea3-4d0f-b39a-e68e940b4b5d
-598530.096000001,-1159978.177,848,Brno-střed,ne,nesprávný způsob jízdy,srážka s jedoucím nekolejovým vozidlem,nehoda s následky na životě nebo zdraví,nesprávné otáčení nebo couvání,"povrch suchý, neznečistěný",neztížené,dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),,,jízdní kolo,Brno-střed,muž,Ne,pondělí,září,Veveří,,,,,,,,lehké zranění,"bez přilby (pouze u motocyklistů, příp. cyklistů)",řidičem motorového vozidla,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",na jízdním pruhu,řidič,dobrý -žádné nepříznivé okolnosti nebyly zjiště,den,,1,71253,1,71253,1,71253,1,25,1,1989,1,89,2014,0,0,1,0,0,2,11,1,1125,9,-1159978.177,-598530.096,60206141861,2014/09/22 00:00:00+00,5000,0,6ac6e647-e895-472d-b6bf-fa35ccb050a2
